simulation_num,trial_index,t,pair,choice,reward,process,EV_A_Dir,EV_B_Dir,EV_C_Dir,EV_D_Dir,EV_A_Gau,EV_B_Gau,EV_C_Gau,EV_D_Gau
1,118,3.140779814633308,"('A', 'B')",A,0.5912294017453622,Dir,0.5971967422574007,0.06951228735174804,0.2977741943893237,0.03551677600152796,0.6490596468844683,0.3530465283121957,0.7739113141953503,0.25701449122370956
1,119,3.140779814633308,"('A', 'B')",A,0.7918955182191388,Dir,0.5971630609446681,0.06950345408730044,0.29780164292606737,0.03553184204196324,0.6503280913151018,0.3501243345345899,0.7599280312549839,0.2519574563795735
1,120,3.140779814633308,"('A', 'B')",A,0.5827096537635427,Dir,0.5971995309914709,0.06951770176526317,0.29775702114264546,0.03552574610062088,0.6459878977490058,0.3515943283762332,0.7662496379074473,0.27880464687487416
1,121,3.140779814633308,"('C', 'D')",C,1.193264561468235,Gau,0.5971568644744836,0.06951554530686176,0.2977850170389369,0.03554257317971761,0.6511111555027165,0.347189893153931,0.7444923479312698,0.26932636011704214
1,122,3.140779814633308,"('C', 'D')",C,0.27843590097017556,Gau,0.5971826359004094,0.06950055058612974,0.29780202787424137,0.03551478563921919,0.6532404991063827,0.34743428421538153,0.7775249693836402,0.24741025264689007
1,123,3.140779814633308,"('A', 'B')",A,0.5841840003711206,Dir,0.5971963725877897,0.06950096220666666,0.297788327882062,0.035514337323482054,0.6529210789913507,0.35236726416945036,0.7253060265661274,0.2661576955812087
1,124,3.140779814633308,"('A', 'B')",A,0.7265621046310748,Dir,0.5971754540659318,0.06951092267791859,0.29778353353162307,0.0355300897245273,0.6481371253566699,0.34383909072981444,0.7542892474206931,0.26479439359698265
1,125,3.140779814633308,"('A', 'B')",A,0.4524429711336911,Dir,0.5972085253312768,0.06947900207830267,0.2977942727583486,0.03551819983207244,0.6562530730379114,0.3489233521391154,0.7228245371489841,0.23397229305649148
1,126,3.140779814633308,"('A', 'B')",A,0.6082153233027309,Dir,0.5971855223389881,0.06949564801017125,0.29780317272800705,0.035515656922833844,0.6491992903327677,0.3494939902868992,0.7582343544874228,0.2695543230225712
1,127,3.140779814633308,"('C', 'D')",C,1.6097827415809942,Gau,0.5971640881097984,0.06949195466410409,0.2978143382984392,0.03552961892765835,0.6484383378684179,0.35608994441205344,0.7361304140640912,0.24342483583460367
1,128,3.140779814633308,"('A', 'B')",A,0.8163287896903919,Dir,0.5972261192816335,0.06948415883884526,0.2977824066684295,0.03550731521109191,0.650663927974681,0.34372204075534163,0.7401246740753155,0.2678890850415023
1,129,3.140779814633308,"('A', 'B')",A,0.6725813837714575,Dir,0.5971714130597373,0.0694876667196094,0.297817104160738,0.03552381605991517,0.6566534090488333,0.3484547774566485,0.755740079096342,0.2662562355297404
1,130,3.140779814633308,"('C', 'D')",C,0.47690546439099146,Gau,0.5972005749709005,0.06946547075865606,0.29780005546783134,0.03553389880261147,0.6500954007118683,0.34813351922263763,0.7399953528062002,0.29679142712199524
1,131,3.140779814633308,"('C', 'D')",C,0.4856929240143258,Gau,0.5971867628669558,0.0695060407528059,0.297771662587311,0.035535533792927405,0.6443414588026359,0.34823441730146676,0.7593577281943148,0.2710641375259987
1,132,3.140779814633308,"('C', 'D')",C,0.16433622424048078,Gau,0.5971872000219587,0.069477246113582,0.29781505647721285,0.03552049738724649,0.65374236168114,0.3499343363852675,0.7667718122766517,0.23011721505004995
1,133,3.140779814633308,"('C', 'D')",C,0.7980456773866367,Gau,0.5972131533597332,0.06949257430277003,0.297763088083721,0.03553118425377673,0.6503235687030254,0.34667168582707897,0.7531545266780074,0.26338683795577505
1,134,3.140779814633308,"('C', 'D')",C,0.9926553670433846,Gau,0.5971989579953094,0.0695001617599837,0.29777707925595687,0.035523800988749826,0.6510405282515007,0.34872530029240956,0.7528646066426536,0.2680474061221492
1,135,3.140779814633308,"('A', 'B')",A,0.6244828506546187,Dir,0.5972150049160172,0.06947582861046084,0.2977727029157856,0.035536463557736035,0.6476965926554076,0.3447596205752342,0.7589912978704924,0.25746939431748406
1,136,3.140779814633308,"('C', 'D')",C,0.9709536791539914,Gau,0.5972049324247612,0.06949669121946937,0.2978000376598628,0.03549833869590648,0.642499069141921,0.3504195860886143,0.7355687046846087,0.24002603383779683
